"RFID","Date","Time","Feeder","Antenna","Site"
"0110170A5E","06/20/2019","20:45:11","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","20:46:15","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","20:49:40","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","20:49:49","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","20:49:58","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","20:50:17","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","20:50:26","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","20:50:35","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","20:50:44","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","20:50:53","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","20:51:02","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","20:51:11","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","20:51:21","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","20:51:30","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","21:40:09","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","21:40:18","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","21:40:41","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","21:40:50","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","21:41:00","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","21:41:09","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","21:41:18","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","21:41:27","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","21:41:53","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","21:42:04","BFT1",2,"Kiawah"
"0110170A5E","06/20/2019","21:42:21","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:21:51","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:22:00","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:22:09","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:22:19","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:22:28","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:22:37","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:22:46","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:22:55","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:23:07","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:23:16","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:23:25","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:23:34","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:23:43","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:23:52","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:24:06","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:24:15","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:24:24","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:24:33","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","16:24:42","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:04:19","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:04:28","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:04:39","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:04:48","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:04:57","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:05:06","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:05:15","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:05:24","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:05:33","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:05:42","BFT1",2,"Kiawah"
