"RFID","Date","Time","Feeder","Antenna","Site"
"01103F7A4F","05/30/2019","11:01:33","CC3",1,"Challenge_course"
"01103F7A4F","05/30/2019","11:01:46","CC3",1,"Challenge_course"
"01103F7A4F","05/30/2019","11:01:55","CC3",1,"Challenge_course"
"01103F7A4F","05/30/2019","11:02:11","CC3",1,"Challenge_course"
"01103F7A4F","05/30/2019","12:01:11","CC3",1,"Challenge_course"
"01103F7A4F","05/30/2019","12:53:22","CC3",1,"Challenge_course"
"01103F7A4F","05/30/2019","12:54:56","CC3",1,"Challenge_course"
"01103F7A4F","05/30/2019","12:55:17","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","13:42:32","CC3",1,"Challenge_course"
"01103F7A4F","05/30/2019","13:43:47","CC3",1,"Challenge_course"
"01103F7A4F","05/30/2019","13:44:01","CC3",1,"Challenge_course"
"01103F7A4F","05/30/2019","13:44:10","CC3",1,"Challenge_course"
"01103F7A4F","05/30/2019","13:44:19","CC3",1,"Challenge_course"
"01103F7A4F","05/30/2019","13:44:28","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","14:31:13","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","15:12:55","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","15:13:09","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","15:13:18","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","15:13:27","CC3",2,"Challenge_course"
"01103F7A4F","05/30/2019","15:13:42","CC3",2,"Challenge_course"
"01103F44C5","05/31/2019","01:00:10","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","01:18:13","CC3",2,"Challenge_course"
"011016C4FB","05/31/2019","01:28:20","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","02:01:44","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","02:02:16","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","03:47:52","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","05:28:55","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","07:34:29","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","07:34:42","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","07:35:05","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","07:35:14","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","07:35:23","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","09:18:14","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","09:18:48","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","09:20:01","CC3",2,"Challenge_course"
